Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Synapse Organization (GO:0050808),8/131,0.0002457413504958394,0.0077356255798686,0,0,5.275011758382047,43.84184123006026,UNC13A;CDH2;NRXN1;SPOCK2;NRCAM;L1CAM;PAK3;LRRC4B
GO_Biological_Process_2023,Central Nervous System Development (GO:0007417),12/283,0.00024597381791924966,0.0077356255798686,0,0,3.624112375577537,30.117408376249237,NDRG4;NFASC;SLC6A17;CDH2;CADM2;APLP1;MAST1;CNTN1;GRIK1;NRCAM;PROX1;CDK5R2
GO_Biological_Process_2023,Cell Differentiation In Hindbrain (GO:0021533),3/11,0.00029564231584538705,0.0089330354650537,0,0,29.972672064777328,243.5687301566052,FAIM2;PROX1;PHOX2B
GO_Biological_Process_2023,Ganglion Development (GO:0061548),3/11,0.00029564231584538705,0.0089330354650537,0,0,29.972672064777328,243.5687301566052,UNC5C;INSM1;PHOX2B
GO_Biological_Process_2023,Regulation Of Catecholamine Secretion (GO:0050433),4/27,0.00033356421137732727,0.0098850471102396,0,0,13.946270767055497,111.649313639637,SYT5;SYT4;SYT1;SYT11
GO_Biological_Process_2023,Positive Regulation Of Synaptic Transmission (GO:0050806),6/77,0.00040583006466033853,0.0117997005592751,0,0,6.8156314938813205,53.22719245252287,SLC24A2;SYT1;NRXN1;GRIK2;NALCN;INS
GO_Biological_Process_2023,Clathrin Coat Assembly (GO:0048268),3/13,0.0005030451781781706,0.0143554188809733,0,0,23.975708502024293,182.091443975185,CALY;NSG2;NSG1
GO_Biological_Process_2023,Central Nervous System Neuron Differentiation (GO:0021953),4/31,0.0005750588435633571,0.0161121032351115,0,0,11.877747666365552,88.62032889970618,MAP2;FAIM2;PROX1;PHOX2B
GO_Biological_Process_2023,Regulation Of Microglial Cell Activation (GO:1903978),3/14,0.0006343442085509111,0.0171495513224027,0,0,21.794994479205005,160.4747753630816,SYT11;TAFA3;TTBK1
GO_Biological_Process_2023,Neuron Cell-Cell Adhesion (GO:0007158),3/14,0.0006343442085509111,0.0171495513224027,0,0,21.794994479205005,160.4747753630816,RET;NRXN1;PHOX2A
GO_Biological_Process_2023,Retrograde Axonal Transport (GO:0008090),3/15,0.0007856334811406929,0.0205196812616577,0,0,19.977732793522268,142.82121495690996,KIF5A;TMEM108;KIF1A
GO_Biological_Process_2023,Sympathetic Nervous System Development (GO:0048485),3/15,0.0007856334811406929,0.0205196812616577,0,0,19.977732793522268,142.82121495690996,TFAP2B;INSM1;PHOX2B
GO_Biological_Process_2023,Regulation Of Axon Extension (GO:0030516),4/35,0.0009202240480880262,0.0236344209683941,0,0,10.343036978756883,72.30706881669622,MAP2;NRCAM;APOE;L1CAM
GO_Biological_Process_2023,Autonomic Nervous System Development (GO:0048483),3/16,0.0009580407352818792,0.0238119479527318,0,0,18.4400498287138,128.1697839298215,TFAP2B;KIF26A;PHOX2B
GO_Biological_Process_2023,Regulation Of Secretion (GO:0051046),3/16,0.0009580407352818792,0.0238119479527318,0,0,18.4400498287138,128.1697839298215,PTPRN2;PTPRN;NRG1
GO_Biological_Process_2023,Regulation Of Macromolecule Metabolic Process (GO:0060255),8/162,0.0010079331726222,0.0245700786482368,0,0,4.206504239562091,29.02426261534876,PEG3;NRG1;APOE;PROX1;INSM1;ASCL1;PHOX2B;ST18
GO_Biological_Process_2023,Negative Regulation Of Cell Population Proliferation (GO:0008285),13/379,0.0010204315596931,0.0245700786482368,0,0,2.9050748195799034,20.008788936233348,TFAP2B;NDRG4;MAGI2;NRG1;PROX1;ST18;ACVR1C;SFRP5;NEURL1;SPEG;APOE;INSM1;PPARGC1A
GO_Biological_Process_2023,Positive Regulation Of Dendrite Extension (GO:1903861),3/17,0.0011526424458988,0.0269124546837906,0,0,17.122035858877965,115.8425270781132,SYT4;UNC13A;SYT1
GO_Biological_Process_2023,Positive Regulation Of Nitric-Oxide Synthase Activity (GO:0051000),3/17,0.0011526424458988,0.0269124546837906,0,0,17.122035858877965,115.8425270781132,NOS1AP;APOE;INS
