Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Noradrenergic Neuron Differentiation (GO:0003357),5/6,5.0716255816984805e-06,0.0006529248341475525,0,0,76.27642276422765,929.9506411260064,HAND2;INSM1;PHOX2B;SOX4;PHOX2A
GO_Biological_Process_2023,Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742),27/172,7.034264404421156e-06,0.0008732536810631406,0,0,2.8701758392327017,34.05382532165112,ROBO2;CRB1;PTPRS;TENM3;TENM4;ROBO1;TRO;ALCAM;CDH2;CDH22;PCDHA7;LRRC4B;NTNG1;DSCAM;CADM1;CADM2;L1CAM;IGSF11;PTPRD;CDH12;CDH13;PCDHB3;DSCAML1;SDK2;CDH18;ADGRL3;NECTIN1
GO_Biological_Process_2023,Central Nervous System Neuron Differentiation (GO:0021953),10/31,1.0426283633631752e-05,0.0012445617234384,0,0,7.2862973760932945,83.58243359855193,MAP2;TAOK1;CEND1;FAIM2;PROX1;TOX;GBA2;ISL1;MDGA1;PHOX2B
GO_Biological_Process_2023,Protein Localization To Plasma Membrane (GO:0072659),23/137,1.0748977031355332e-05,0.0012445617234384,0,0,3.1047203404550983,35.520173899049404,RAB3C;C2CD5;ACTN2;KCNB1;STXBP1;KCNB2;ZDHHC23;ANK2;F11R;ATP1B1;ZDHHC2;EFR3B;TNFRSF1A;CACNB2;CCDC88A;CACNB3;DPP6;PKP2;TNIK;SCN3B;GAS6;MRAP2;CLASP2
GO_Biological_Process_2023,Monoatomic Cation Transmembrane Transport (GO:0098655),37/281,1.109937095126324e-05,0.0012445617234384,0,0,2.3443341361285204,26.745622287520504,SLC24A2;KCNA1;ATP2A3;ATP1A3;NALCN;SLC6A3;SLC8A1;NNT;UCP2;SCN9A;TRPM7;SCN3B;KCNH3;MCOLN3;SLC12A4;KCNH5;SLC6A17;KCNB1;ABCC8;KCNB2;KCNH8;SLC39A11;KCNK16;ANO6;KCNK17;GRIN2C;ATP1B1;CACNB1;SLC4A8;SCNN1A;KCNQ3;ATP6V1B2;SLC29A4;SCN2A;GAS6;HCN2;HCN1
GO_Biological_Process_2023,Neurotransmitter Transport (GO:0006836),13/52,1.1773253513910848e-05,0.0012788696629485,0,0,5.1080196399345335,57.97438962703553,BRSK1;SLC38A1;SYT1;NRXN1;STXBP1;SLC1A2;LIN7A;SYN2;SLC6A3;GRM4;SLC29A4;SLC29A1;SLC18A2
GO_Biological_Process_2023,Brain Development (GO:0007420),26/169,1.4914879977008656e-05,0.0015710340242449,0,0,2.800511316640349,31.122505663185443,ROBO2;NDRG4;FOXG1;SPATA5;RELN;CDH2;ZIC2;SIX3;NKX2-1;NRCAM;JHY;CTNNA2;EPHA7;SLC6A17;CADM2;PROX1;GRIN2C;MEIS2;MEIS1;CNTN1;DSCAML1;MDGA1;CDK5R2;PAFAH1B1;ADGRL3;CDK5R1
GO_Biological_Process_2023,Cell Junction Assembly (GO:0034329),18/95,1.781894648458477e-05,0.0018217252347181,0,0,3.589665880545092,39.25388756524424,PLXND1;DSCAM;NRXN1;ZDHHC2;POU4F1;DNM3;FLCN;CDH2;CDH22;CDH12;PKP2;CDH13;NRCAM;PCDHB3;DRD2;CDH18;SDK2;ADGRL3
GO_Biological_Process_2023,Protein Localization To Cell Periphery (GO:1990778),23/142,1.96146001085897e-05,0.0019082248540812,0,0,2.973472557339768,32.23017187542638,RAB3C;C2CD5;ACTN2;KCNB1;STXBP1;KCNB2;ZDHHC23;ANK2;LIN7A;F11R;ATP1B1;ZDHHC2;EFR3B;TNFRSF1A;CACNB2;CACNB3;DPP6;PKP2;TNIK;SCN3B;GAS6;MRAP2;CLASP2
GO_Biological_Process_2023,Protein Localization To Membrane (GO:0072657),28/192,1.9762973172302768e-05,0.0019082248540812,0,0,2.6311354497140664,28.49967093674213,RAB3C;C2CD5;FRMPD1;STXBP1;NRXN1;ZDHHC23;LIN7A;PTN;F11R;ZDHHC2;DPP6;SCN3B;CLASP2;ACTN2;KCNB1;KCNB2;MAGI2;ANK2;ATP1B1;EFR3B;TNFRSF1A;ZDHHC15;CACNB2;CACNB3;PKP2;TNIK;GAS6;MRAP2
GO_Biological_Process_2023,Regulation Of Catecholamine Secretion (GO:0050433),9/27,2.153109989554088e-05,0.0020227595469432,0,0,7.645595432300163,82.15966149545251,SYT5;SYT4;SYT1;KCNB1;SYT11;SYT10;SYT13;SYT9;SNCA
GO_Biological_Process_2023,Regulation Of Dendrite Development (GO:0050773),11/41,2.6932115436613968e-05,0.0024635798225702,0,0,5.61233660130719,59.05407824245781,CHRNA3;CAMK1D;BCL11A;SDC2;NEDD4;SEZ6;PTN;CSMD3;RAB17;TNIK;ZDHHC15
GO_Biological_Process_2023,Regulation Of Dopamine Secretion (GO:0014059),8/22,3.028054742690064e-05,0.0026988508424591,0,0,8.732564908604028,90.8623819798596,SYT5;SYT4;SYT1;SYT11;SYT10;SYT13;SYT9;SNCA
GO_Biological_Process_2023,Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),36/284,3.324772972587722e-05,0.002852518404025,0,0,2.241827867308779,23.116662019291603,CEP57;RET;CHRNA3;SHC2;MST1R;EFNA5;FOXO1;INS;FGF5;EFS;FGF9;STMN1;FLRT1;FYN;SAMD12;JAK2;PAK3;EPHA7;SRMS;INSRR;VEGFB;NRG1;MTSS1;VAV2;TIAM1;CNKSR1;NELL1;FER;RASA1;KIT;CLNK;ROR2;ARHGEF7;FGFR3;PTPN2;CDK5R1
GO_Biological_Process_2023,Dendrite Morphogenesis (GO:0048813),10/35,3.440358988317265e-05,0.002852518404025,0,0,6.119183673469387,62.8889901356228,DOCK10;KLF7;MAP2;SDC2;BTBD3;MAP6;PHACTR1;PTN;CTNNA2;PAK3
GO_Biological_Process_2023,Regulation Of Neurotransmitter Receptor Activity (GO:0099601),11/42,3.446656299454896e-05,0.002852518404025,0,0,5.431003584229391,55.806390796761626,APP;CRHBP;RELN;DLGAP1;NPTX1;CACNG2;NPTX2;SHISA9;NPTXR;CACNG4;BEGAIN
GO_Biological_Process_2023,Neurotransmitter Secretion (GO:0007269),11/43,4.3749067142114416e-05,0.0035365524973485,0,0,5.261003880718954,52.80490780011196,RPH3AL;GRM4;PCLO;SYT1;NRXN1;STXBP1;SYT10;LIN7A;DOC2B;SYN2;SNCA
GO_Biological_Process_2023,Mitotic G2 DNA Damage Checkpoint Signaling (GO:0007095),9/30,5.5543231797811306e-05,0.004387915312027,0,0,6.552318806804941,64.20190570185062,BRSK1;FZR1;DEPDC1B;TAOK1;CHEK1;DONSON;ATM;CLSPN;FOXN3
GO_Biological_Process_2023,Regulation Of Nervous System Process (GO:0031644),7/18,5.8552676807925206e-05,0.0045228689907632,0,0,9.718537163162573,94.71281785731452,APP;TMEM108;DLGAP1;NPTX1;NPTX2;NPTXR;BEGAIN
GO_Biological_Process_2023,Regulation Of DNA-templated Transcription (GO:0006355),159/1922,6.739959405339327e-05,0.0050882118342368,0,0,1.4250580393761056,13.687499438043538,PRDM8;ZNF292;NAB1;PRDM5;RORA;SOX2;SOX1;ZSCAN31;ZNF83;BASP1;DPF3;ZNF568;SOX4;SOX5;DDX17;HES6;TLE2;RBFOX2;RFX2;DYRK1A;RFX3;POU3F2;FOXP2;PIAS2;SAP30;DKK3;HOXB4;DPEP1;HOXB3;ZNF711;ATF5;TOX;ATF3;SKAP1;INO80B;CALCA;TSHZ3;DLX5;DLX6;FOXG1;TSHZ2;FOXO6;FOXO1;NEUROD1;HOXC5;NKX2-1;CAMTA1;HOXC4;HOXC9;PPARGC1A;HOXC8;ZNF662;WNT4;HOXC6;ZNF660;TFAP2B;CDK18;DENND4A;BCL11A;NFATC2;SMAD9;NFATC1;ESRRG;FOXN3;POU2F2;ZFHX4;PHOX2B;PHOX2A;MLLT10;GCLC;YEATS2;LHX2;TLX2;BHLHE40;RFXAP;ID4;ZNF536;SP8;TCF4;HOXD4;MELTF;SP140L;RCOR2;BRWD3;EZH2;TP73;MAP3K12;ZSCAN1;CDKN1C;RET;GPI;ONECUT1;CHD7;HMGB2;TCF20;HOXC10;ELAVL2;ZIC2;TRPS1;SIX3;LRRFIP1;ZNF488;TEAD1;SREBF1;KLF12;RBM15;KLF13;TCF12;VEZF1;NRG1;ETV1;PROX1;CBFA2T2;CBFA2T3;ZEB2;PTP4A3;ZEB1;HAND2;MTF2;ZNF516;GAS6;CAMK2D;TMPRSS6;SATB2;CEBPG;ZNF66;HOXD11;ASCL1;TRAK1;HOXD10;HDAC9;INS;CIART;WNT11;ZNF626;NSD2;APBB2;ZNF224;ZNF345;E2F7;RUNX1T1;DRGX;CDKN2A;PDX1;ZIC5;POU4F1;PER2;KLF7;KLF5;NR6A1;TEF;KANSL1;CAMK4;POLR3G;NAA16;ZNF215;SSBP2;FOXA2;CDK5R1
GO_Biological_Process_2023,Positive Regulation Of Vesicle Fusion (GO:0031340),4/5,6.879918187834676e-05,0.0050882118342368,0,0,60.971567831031685,584.3709379994758,C2CD5;ANXA2;DOC2B;SNCA
GO_Biological_Process_2023,Negative Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031111),9/31,7.400028406404664e-05,0.005278158107633,0,0,6.254152454397152,59.48600599050428,APC2;MAP2;TAOK1;STMN1;STMN2;DYRK1A;ARHGEF2;CLASP2;SNCA
GO_Biological_Process_2023,Regulation Of Insulin Secretion (GO:0050796),16/87,7.480745406868649e-05,0.005278158107633,0,0,3.4558920380362568,32.83302379042164,CHGA;TFAP2B;GIPR;KCNB1;PDX1;RFX3;DOC2B;ABCA12;EFNA5;ISL1;FOXO1;NEUROD1;PER2;ALOX5;SOX4;FOXA2
GO_Biological_Process_2023,Inorganic Cation Transmembrane Transport (GO:0098662),35/284,7.592287266445643e-05,0.005278158107633,0,0,2.168875502008032,20.57350311424822,SLC24A2;KCNA1;ATP2A3;ATP1A3;NALCN;SLC6A3;SLC8A1;NNT;UCP2;SCN9A;TRPM7;SCN3B;KCNH3;MCOLN3;SLC12A4;KCNH5;SLC6A17;KCNB1;ABCC8;KCNB2;KCNH8;SLC39A11;KCNK16;ANO6;KCNK17;ATP1B1;CACNB1;SLC4A8;SCNN1A;KCNQ3;ATP6V1B2;SCN2A;GAS6;HCN2;HCN1
GO_Biological_Process_2023,Ganglioside Metabolic Process (GO:0001573),7/19,8.777572702190342e-05,0.005857544505446,0,0,8.908184039087947,83.20890228610699,ST8SIA2;HEXA;ST8SIA3;ST8SIA4;B4GALNT1;ST6GALNAC4;ST6GALNAC5
GO_Biological_Process_2023,Glycosphingolipid Biosynthetic Process (GO:0006688),7/19,8.777572702190342e-05,0.005857544505446,0,0,8.908184039087947,83.20890228610699,FUT9;ST8SIA2;ST8SIA3;ST8SIA4;B4GALNT1;ST6GALNAC4;ST6GALNAC5
GO_Biological_Process_2023,Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),87/938,8.971534194399525e-05,0.005857544505446,0,0,1.595292687021213,14.866323195879154,APP;KDM1B;PTPRN;ONECUT1;PRDM5;HMGB2;ADIRF;RORA;TCF20;HOXC10;SOX2;FLCN;SOX1;TEAD1;SOX4;DDX17;SREBF1;ANXA2;LMO3;TCF12;RFX3;TET1;VEZF1;ETV1;LMO7;PROX1;ISL1;POU3F2;TNFRSF1A;ADCYAP1;ZEB2;HAND2;HOXB4;HOXB3;CDH13;ZNF711;ARHGEF2;ATF5;ATF3;SKAP1;DLX5;UHRF1;TMPRSS6;SATB2;CEBPG;ASCL1;ASCL2;FOXO1;NEUROD1;MUC1;NEUROD4;PLAGL1;NKX2-1;HOXC4;APBB2;PPARGC1A;E2F7;TFAP2B;AUTS2;BCL11B;NR2F1;PDX1;SMAD9;NFATC1;ESRRG;POU2F2;POU4F1;MEIS2;PHOX2B;ELL3;ST18;PHOX2A;MLLT10;KLF7;MEIS1;KLF5;TLX2;CAPRIN2;RFXAP;TCF4;HOXD4;ATM;MELTF;PAXBP1;SSBP2;TP73;FOXA2
GO_Biological_Process_2023,Regulation Of Postsynaptic Neurotransmitter Receptor Activity (GO:0098962),5/9,9.099752683949547e-05,0.005857544505446,0,0,19.066056910569102,177.40352465636343,DLGAP1;NPTX1;NPTX2;NPTXR;BEGAIN
GO_Biological_Process_2023,Positive Regulation Of Neuron Projection Development (GO:0010976),16/92,0.00014889872066911698,0.00929162070465,0,0,3.2276671991710204,28.44299158831788,RET;NDRG4;TENM3;CAMK1D;MAGI2;STMN2;PTN;CBFA2T2;ZDHHC15;TUBB2B;RELN;FUT9;DPYSL3;CAPRIN2;ROR2;TOX
GO_Biological_Process_2023,Synaptic Vesicle Exocytosis (GO:0016079),10/41,0.00014969239340057588,0.00929162070465,0,0,4.933245556287031,43.44673881577707,SYT5;SYT4;PCLO;RIMS3;SYT1;SYT11;SYT10;DOC2B;STX2;SNCA
GO_Biological_Process_2023,Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031110),8/27,0.000159347168304956,0.0095299429411153,0,0,6.432805730708188,56.25118910146672,MAP2;MAP1B;STMN1;MAP1A;STMN2;GBA2;MAPRE2;CLASP2
GO_Biological_Process_2023,"Synaptic Transmission, Glutamatergic (GO:0035249)",8/27,0.000159347168304956,0.0095299429411153,0,0,6.432805730708188,56.25118910146672,GRIA1;GRIA2;GRIK5;GRIK3;GRIK1;GRIK2;GRIN2C;GRIA4
GO_Biological_Process_2023,Neuron Differentiation (GO:0030182),24/173,0.0001663620505184996,0.0095299429411153,0,0,2.476094414178753,21.54534956487957,BRSK1;TENM3;MYEF2;DTNB;TENM4;ASCL1;POU3F2;ASCL2;PHOX2B;PHOX2A;NEUROD1;PTPRD;RNF112;NEUROD4;WNT11;FUT9;LHX2;HAND2;INSM1;SOX4;WNT4;ITM2C;CDK5R1;FOXA2
GO_Biological_Process_2023,Ganglioside Biosynthetic Process (GO:0001574),6/15,0.00016892233278739923,0.0095299429411153,0,0,10.174125305126118,88.37318003322439,ST8SIA2;ST8SIA3;ST8SIA4;B4GALNT1;ST6GALNAC4;ST6GALNAC5
GO_Biological_Process_2023,Sympathetic Nervous System Development (GO:0048485),6/15,0.00016892233278739923,0.0095299429411153,0,0,10.174125305126118,88.37318003322439,NELL2;TFAP2B;NELL1;INSM1;PHOX2B;SOX4
GO_Biological_Process_2023,Neuron Projection Maintenance (GO:1990535),5/10,0.00017272336170606002,0.0095299429411153,0,0,15.252032520325203,132.14085384527615,APP;DCTN1;MAP1A;ATP1A3;INS
GO_Biological_Process_2023,Regulation Of Calcium Ion Transmembrane Transport Via High Voltage-Gated Calcium Channel (GO:1902514),5/10,0.00017272336170606002,0.0095299429411153,0,0,15.252032520325203,132.14085384527615,CACNB1;CACNB2;CAMK2D;SESTD1;CACNA2D1
GO_Biological_Process_2023,Regulation Of Axonogenesis (GO:0050770),10/42,0.0001857006475954368,0.0100858664225271,0,0,4.778826530612245,41.05668888385688,ROBO2;BRSK1;TIAM1;PLXND1;CDH2;RUFY3;MAP6;PLXNC1;PAK3;ROBO1
GO_Biological_Process_2023,Dense Core Granule Cytoskeletal Transport (GO:0099519),4/6,0.00019625571566397505,0.0103361343583026,0,0,30.48415922014622,260.21559000295656,SYT4;KIF5A;TANC2;PPFIA2
GO_Biological_Process_2023,"Synaptic Transmission, Dopaminergic (GO:0001963)",4/6,0.00019625571566397505,0.0103361343583026,0,0,30.48415922014622,260.21559000295656,CRHBP;TH;SLC6A3;SNCA
GO_Biological_Process_2023,Learning (GO:0007612),10/43,0.00022871648661953995,0.01175019358199,0,0,4.6337662337662335,38.844989169048,BRSK1;TH;SYT11;NRXN1;MAP1A;NRXN3;FYN;PTN;DRD2;STRA6
GO_Biological_Process_2023,Regulated Exocytosis (GO:0045055),11/51,0.00022986569723110664,0.01175019358199,0,0,4.207005718954249,35.24635846852942,CRHBP;SYNGR1;PCLO;RIMS3;SCIN;SYT11;STXBP1;SYT10;SYT13;SYT9;SNCA
GO_Biological_Process_2023,Positive Regulation Of Synaptic Transmission (GO:0050806),14/77,0.0002346034321944492,0.0118185729030131,0,0,3.403767403767404,28.44737407878744,SLC24A2;APP;TSHZ3;SYT1;NRXN1;GRIK2;GRIN2C;ZDHHC2;NALCN;INS;RIMS3;RELN;CACNG2;CACNG4
GO_Biological_Process_2023,Regulation Of Trans-Synaptic Signaling (GO:0099177),9/36,0.0002612776142407337,0.0129742998157255,0,0,5.0946166394779775,42.03021567348013,GRIA1;GRIA2;SLC4A8;RELN;GRIK5;GRIK3;GRIK1;GRIK2;GRIA4
GO_Biological_Process_2023,Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412),13/69,0.0002694475844733404,0.0131915465299905,0,0,3.5541413373860182,29.211973425905256,APP;ANK2;SHISA9;CRHBP;RELN;FXYD4;NEDD4;FXYD6;CACNG2;SCN3B;CACNG4;HCN2;HCN1
GO_Biological_Process_2023,Regulation Of Neuron Migration (GO:2001222),8/29,0.00027583608958070815,0.0133167534358686,0,0,5.819536616602631,47.69519805445593,NTNG1;SHTN1;RELN;KIF26A;NEXMIF;PHACTR1;CTNNA2;ARHGEF2
GO_Biological_Process_2023,Ganglion Development (GO:0061548),5/11,0.00030055252709462786,0.0141178457321746,0,0,12.709349593495936,103.0714020138532,NELL2;NELL1;UNC5C;INSM1;PHOX2B
GO_Biological_Process_2023,Negative Regulation Of Microtubule Polymerization (GO:0031115),5/11,0.00030055252709462786,0.0141178457321746,0,0,12.709349593495936,103.0714020138532,MAP2;STMN1;DYRK1A;STMN2;SNCA
GO_Biological_Process_2023,Regulation Of Dendritic Spine Morphogenesis (GO:0061001),8/30,0.00035594298677180694,0.0164967709602506,0,0,5.554715862784322,44.10855438167118,RELN;CAPRIN2;KIF1A;SRCIN1;TANC2;PPFIA2;ZDHHC15;CDK5R1
GO_Biological_Process_2023,Synapse Assembly (GO:0007416),13/71,0.000361202108528651,0.016520243805863,0,0,3.431217901687454,27.196083220692824,PLXND1;DSCAM;NRXN1;ZDHHC2;POU4F1;DNM3;PTPRD;CDH2;NRCAM;PCDHB3;DRD2;SDK2;ADGRL3
GO_Biological_Process_2023,Positive Regulation Of Axonogenesis (GO:0050772),9/38,0.00040465282140536725,0.0178047241418361,0,0,4.742757495640435,37.05270324719398,ROBO2;SHTN1;TIAM1;PLXND1;RUFY3;MAP6;PLXNC1;L1CAM;ROBO1
GO_Biological_Process_2023,Positive Regulation Of Bone Mineralization (GO:0030501),9/38,0.00040465282140536725,0.0178047241418361,0,0,4.742757495640435,37.05270324719398,NELL1;PKDCC;ADGRV1;ALOX5;ANO6;PTN;TENT5A;SLC8A1;WNT4
GO_Biological_Process_2023,Signal Release From Synapse (GO:0099643),9/38,0.00040465282140536725,0.0178047241418361,0,0,4.742757495640435,37.05270324719398,GRM4;PCLO;SYT1;NRXN1;STXBP1;SYT10;LIN7A;SYN2;SNCA
GO_Biological_Process_2023,Mitotic G2/M Transition Checkpoint (GO:0044818),10/46,0.0004107258823030021,0.0178460395860654,0,0,4.246938775510204,33.11586404911955,BRSK1;FZR1;DEPDC1B;RAD50;TAOK1;CHEK1;DONSON;ATM;CLSPN;FOXN3
GO_Biological_Process_2023,Neuroepithelial Cell Differentiation (GO:0060563),4/7,0.0004354756264825184,0.018237509369316,0,0,20.3216896831844,157.27101413261943,TUBB2A;WNT11;MAP1B;SOX4
GO_Biological_Process_2023,Neuron Fate Specification (GO:0048665),4/7,0.0004354756264825184,0.018237509369316,0,0,20.3216896831844,157.27101413261943,ISL1;POU3F2;POU4F1;MNX1
GO_Biological_Process_2023,Pyrimidine Nucleobase Catabolic Process (GO:0006208),4/7,0.0004354756264825184,0.018237509369316,0,0,20.3216896831844,157.27101413261943,DPYSL5;DPYD;DPYSL3;CRMP1
GO_Biological_Process_2023,Regulation Of Long-Term Synaptic Potentiation (GO:1900271),8/31,0.0004540104810927186,0.0186137480014571,0,0,5.312923000602388,40.89564183178389,APP;SCGN;RELN;ADCY1;PTN;NSG1;ZDHHC2;INS
GO_Biological_Process_2023,Regulation Of Microtubule Depolymerization (GO:0031114),7/24,0.0004590801637572661,0.0186137480014571,0,0,6.286453343552405,48.31947652906808,APC2;MAP1B;TAOK1;MAP1A;STMN2;ARHGEF2;CLASP2
GO_Biological_Process_2023,Sodium Ion Transmembrane Transport (GO:0035725),14/82,0.0004605242601050957,0.0186137480014571,0,0,3.1526472997061235,24.222246405474237,SLC24A2;SLC6A17;ATP1A3;ATP1B1;NALCN;SLC6A3;SLC8A1;SLC4A8;SCN9A;SCNN1A;SCN3B;SCN2A;HCN2;HCN1
GO_Biological_Process_2023,Regulation Of Cell Migration (GO:0030334),45/434,0.0004662728317912287,0.0186294754403024,0,0,1.786351558618306,13.702637674541622,RET;PTPRU;SERPINE2;PLXND1;LDLRAD4;ROBO1;INS;FGF5;DOCK10;FLCN;DUSP10;RELN;WNT11;FGF9;DPYSL3;NKX2-1;GCNT2;TNR;PHACTR1;FYN;PLXNC1;CTNNA2;DRD2;AMH;PLEKHG3;SPAG9;NTNG1;IGFBP5;SEMA6D;MAGI2;TET1;SRCIN1;SAP30;DUSP22;TIAM1;FER;KIF2A;KIF26A;RUFY3;KIT;CNTN1;DPEP1;CDH13;ATM;ROR2
GO_Biological_Process_2023,Positive Regulation Of Regulated Secretory Pathway (GO:1903307),5/12,0.0004890669889092814,0.0193181460619166,0,0,10.8931475029036,83.03858417865315,SLC4A8;SYT4;KCNB1;RAB15;SYT10
GO_Biological_Process_2023,Potassium Ion Transport (GO:0006813),18/122,0.000495565800613243,0.0193549069992318,0,0,2.653893559193477,20.19562685134291,SLC24A2;KCNH3;KCNJ6;SLC12A4;KCNH5;ABCC8;KCNB1;KCNH8;KCNA1;KCNB2;KCNK16;KCNK17;NALCN;KCNMB2;KCNMA1;KCNQ3;HCN2;HCN1
GO_Biological_Process_2023,Neuromuscular Process (GO:0050905),6/18,0.0005336875629123859,0.0206121996520383,0,0,7.629373474369406,57.49266952611799,GCH1;DCTN1;KCNA1;NRXN1;PAFAH1B1;STRA6
GO_Biological_Process_2023,Respiratory System Development (GO:0060541),8/32,0.000572897873901008,0.0218834396668121,0,0,5.091279543602282,38.00539925729245,FGF9;BASP1;ITGA3;CHD7;NKX2-1;PROX1;PHOX2B;STRA6
GO_Biological_Process_2023,Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167),18/124,0.0006044577587896919,0.0228379909734018,0,0,2.603541030371622,19.2953080066456,RET;PTPRU;SHC2;SRMS;NPR2;INSRR;MST1R;PTN;MTSS1;PTPRD;CNKSR1;EFS;CLNK;FYN;ROR2;SAMD12;JAK2;FGFR3
