Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Regulation Of Cell Cycle (GO:0051726),62/298,0.0013462851733393,0.0401974695626732,0,0,1.5858414043583535,10.483055856241352,PPP1R13B;GMNN;JADE1;ADARB1;BRCA1;SGF29;FOXM1;CDC20;ING4;ING5;STK11;MAEA;MCIDAS;MECOM;MYC;RUVBL2;RUVBL1;PCLAF;PIM3;SOX9;CDK5RAP3;DLGAP5;TMEM8B;ACTR5;MASTL;RNF40;RHOB;KAT2B;PPM1A;CKS2;TTLL12;NUPR1;KIF20B;PRR11;ANAPC2;SMIM22;PPP1R15A;INO80B;INO80E;TP53I13;MEAF6;DCUN1D3;PRCC;IQGAP1;LIN9;ZNF703;TP53INP1;E4F1;RPRD1B;AFAP1L2;JUN;TGFB2;GADD45B;NEK6;PLK1;TBX3;HIPK2;NR4A1;CALR;NOP53;SIPA1;FGFR2
GO_Biological_Process_2023,Regulation Of Sprouting Angiogenesis (GO:1903670),12/33,0.0013660086977042,0.0405249246985598,0,0,3.4319799498746866,22.636866652907184,TJP1;CEACAM1;CEMIP2;PDPK1;CREB3L1;ITGA5;KLF4;THBS1;GLUL;JMJD8;EPN1;KLF2
GO_Biological_Process_2023,Mitotic Cell Cycle Checkpoint Signaling (GO:0007093),10/25,0.0014752546392211,0.0430255880318241,0,0,4.002571294997662,26.09246074770842,DEPDC1B;INTS3;ZFYVE19;CHMP4C;SETMAR;NABP1;BRCA1;AURKB;CDK5RAP3;ZWINT
GO_Biological_Process_2023,Regulation Of Hippo Signaling (GO:0035330),10/25,0.0014752546392211,0.0430255880318241,0,0,4.002571294997662,26.09246074770842,NEK8;WWC1;WWC2;ARRDC3;LIMD1;WTIP;MOB3B;SHANK2;VGLL4;CIT
GO_Biological_Process_2023,Negative Regulation Of Epithelial Cell Proliferation (GO:0050680),20/70,0.0014781911186387,0.0430255880318241,0,0,2.405066854327938,15.673667140226888,TGFB2;CAV2;HPN;SORD;NR2F2;BRCA2;MCC;SULF1;THBS1;CEACAM1;SFRP2;RGCC;NFIB;ATOH8;MARVELD3;KLF9;SOX9;NUPR1;FGFR2;NKX3-1
GO_Biological_Process_2023,Collagen Fibril Organization (GO:0030199),14/42,0.0014917623706569,0.0431492265712516,0,0,3.0038623595505616,19.54852662876924,TGFB2;COL27A1;COL12A1;SCX;COL1A1;GREM1;COL3A1;COL1A2;COL2A1;COL5A1;COL5A2;SERPINH1;CYP1B1;ATP7A
GO_Biological_Process_2023,Wound Healing (GO:0042060),22/80,0.0015251675845656,0.0438414632383227,0,0,2.281204468188441,14.795096002538454,PDGFRA;TGFB2;SMAD3;MYOF;TPM1;WNT5A;PDGFA;MIA3;CFLAR;CLDN1;EVPL;PPL;TSKU;CORO1B;PPP3CA;COL3A1;LRG1;ERBB3;ERBB2;CHMP4C;PLPP3;PLEC
GO_Biological_Process_2023,Epithelial Cell Differentiation (GO:0030855),32/132,0.0016146164716232,0.0461262038930395,0,0,1.9265583038869256,12.385184124041936,YAP1;MESP1;EHF;TAGLN;HDAC1;SIX1;ZDHHC7;DEUP1;DNPH1;FSTL1;CNN3;LGALS3;MCIDAS;ZNF703;HSF4;AKT1;E2F8;TBX1;JAG1;ANXA1;ANXA4;UPK3A;GRHL2;OVOL2;DAB2;BDH2;KRT17;CDK1;PPARG;IRF6;CCNO;FGFR2
GO_Biological_Process_2023,Mitotic Cell Cycle Phase Transition (GO:0044772),28/111,0.0016323477920672,0.0462180213748607,0,0,2.0301672462609788,13.029077294977537,CCNI;KDM8;PKMYT1;FOXM1;GSPT1;AURKA;EPS8;CCNB2;CCND3;CCNB1;CHEK2;MYC;RCC1;UBE2C;PLK2;PLK1;CDC25C;MASTL;DNM2;WEE1;MELK;DBF4;LATS2;CCNG2;CDK1;TACC3;CCNO;ANAPC2
GO_Biological_Process_2023,Embryonic Cranial Skeleton Morphogenesis (GO:0048701),7/14,0.0016577769118899,0.0462180213748607,0,0,6.000350262697022,38.41590918225115,TBX1;TFAP2A;PDGFRA;SIX1;TWIST1;FGFR2;TGFBR2
GO_Biological_Process_2023,Positive Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051044),7/14,0.0016577769118899,0.0462180213748607,0,0,6.000350262697022,38.41590918225115,ADAM9;PACSIN3;SNX9;SNX33;TNFRSF1B;ADRA2A;SH3D19
GO_Biological_Process_2023,Resolution Of Meiotic Recombination Intermediates (GO:0000712),7/14,0.0016577769118899,0.0462180213748607,0,0,6.000350262697022,38.41590918225115,TOP2A;SLX4;CENPX;EME1;RMI1;EME2;ERCC4
GO_Biological_Process_2023,G2/M Transition Of Mitotic Cell Cycle (GO:0000086),13/38,0.0016680546738776,0.046226090004226,0,0,3.1234678834678835,19.97800417586356,KDM8;PLK1;FOXM1;PKMYT1;CDC25C;MASTL;AURKA;DNM2;CCNB1;WEE1;MELK;CHEK2;CDK1
GO_Biological_Process_2023,Positive Regulation Of Protein Phosphorylation (GO:0001934),75/377,0.0016873860513317,0.0464834681283534,0,0,1.5002245524989486,9.578295666146593,PTPRJ;CIB1;ARRB1;GHR;CCND3;FGF7;RB1CC1;AKT1;SOX9;IL6R;MAP3K5;NKX3-1;RALBP1;LIMCH1;RIPK2;SH2D3A;AXIN1;PLAUR;CSNK1D;AXIN2;MOB3B;TGFBR2;TOM1L1;MOB3C;CLDN3;SFRP2;TRAF4;BANK1;INCENP;PECAM1;HCLS1;BIRC5;PRKD2;PPARG;PRKD1;ITGA5;ENG;TNXB;RALB;CAB39;CDCA8;PDGFA;TTK;IQGAP1;AGER;EGFR;AURKB;CAMKK2;C3;GPNMB;ERBB2;P2RY1;PTK2B;SNX9;FNIP2;PROM2;MAPK3;NIBAN1;TBX1;CD74;TGFB2;RBPMS;GDF15;PLK1;INHBB;BMP6;EFNA1;MOB1B;CENPE;MOB1A;DAB2;MOB2;TAOK2;NEK10;FAS
GO_Biological_Process_2023,Regulation Of Actin Cytoskeleton Organization (GO:0032956),24/91,0.0017890127724991,0.0487032418301528,0,0,2.1546811397557666,13.630709687935962,PDGFRB;NOTCH2;PDGFRA;PRKCD;FAM107A;ARHGEF19;ARHGAP18;NEDD9;PDGFA;ARHGAP17;SEMA3E;SLC4A2;CELSR1;IQGAP2;BAIAP2;EPS8;BAIAP2L1;ARHGDIB;TAOK2;PTK2B;EZR;ARHGEF5;RAPGEF3;SMIM22
GO_Biological_Process_2023,Regulation Of Epithelial Cell Proliferation (GO:0050678),24/91,0.0017890127724991,0.0487032418301528,0,0,2.1546811397557666,13.630709687935962,YAP1;TBX1;OSR2;TCF7L2;TGFB2;C5AR1;HPN;MCC;EGFR;BMP6;ZFP36L1;NR4A1;FGF7;ZFP36;SFRP2;SIX4;MYC;ERBB2;MARVELD3;SOX9;NUPR1;PRKD1;FGFR2;NKX3-1
GO_Biological_Process_2023,Embryonic Limb Morphogenesis (GO:0030326),12/34,0.0018393755536142,0.0493036050898238,0,0,3.2757894736842106,20.63200029204929,TFAP2A;OSR2;CREBBP;MBNL1;TGFB2;MYH3;INTU;HDAC1;MAP3K20;TWIST1;GLI3;TBX3
GO_Biological_Process_2023,Embryonic Skeletal System Development (GO:0048706),12/34,0.0018393755536142,0.0493036050898238,0,0,3.2757894736842106,20.63200029204929,COL1A1;KIAA1217;OSR2;PDGFRA;SLC2A10;WNT5A;SIX1;XYLT1;HOXC4;SULF1;PCSK5;HOXA4
GO_Biological_Process_2023,Sprouting Angiogenesis (GO:0002040),16/52,0.0018430258600992,0.0493036050898238,0,0,2.670726946201296,16.81582244409941,SEMA5A;YJEFN3;MIA3;NRARP;SEMA3E;THBS1;GREM1;EFNB2;NR4A1;RNF213;ADGRA2;AKT1;PTK2B;EPHB4;ENG;E2F8
