names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,gene_symbol,comparison,state_A,state_B
ENSG00000173812,4.251308,0.20678191,2.1252589205078356e-05,6.194879603981821e-05,0.24444444444444444,EIF1,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000187720,4.251289,0.8174062,2.125438348869946e-05,6.194879603981821e-05,0.14844444444444443,THSD4,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000138785,4.2489448,0.41749778,2.1477995781064107e-05,6.258978095439097e-05,0.16977777777777778,INTS12,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000266714,4.248737,0.1928183,2.14979401364658e-05,6.262666280217711e-05,0.2071111111111111,MYO15B,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000164823,4.2477913,0.7015616,2.1588818703720954e-05,6.288069687482558e-05,0.13777777777777778,OSGIN2,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000132004,4.247697,1.174414,2.1597926646971724e-05,6.289651570022103e-05,0.12266666666666666,FBXW9,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000135441,4.245882,0.15076002,2.177351008142166e-05,6.339704909834876e-05,0.4026666666666667,BLOC1S1,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000169519,4.24488,0.1295359,2.1871028046992793e-05,6.367015074401953e-05,0.3502222222222222,METTL15,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000185252,4.244143,0.32327038,2.1943051910609522e-05,6.386895456574553e-05,0.17333333333333334,ZNF74,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000156875,4.2426305,0.09600413,2.2091500314127813e-05,6.429009941705858e-05,0.272,MFSD14A,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000066336,4.242536,2.0566075,2.210081000731243e-05,6.430625208115095e-05,0.10844444444444444,SPI1,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000135823,4.2408915,0.053939372,2.2263397665494647e-05,6.47683130044135e-05,0.3804444444444444,STX6,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000272031,4.240192,2.494514,2.2332888613901367e-05,6.495942741530298e-05,0.09955555555555555,ANKRD34A,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000143756,4.2391143,0.17886342,2.2440346364276668e-05,6.526089168774511e-05,0.22311111111111112,FBXO28,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000101452,4.2376585,0.13233995,2.2586290189139547e-05,6.567415943828337e-05,0.20177777777777778,DHX35,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000142784,4.236959,0.11192826,2.265673993941317e-05,6.586780989184257e-05,0.3662222222222222,WDTC1,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
ENSG00000100221,4.2368646,0.11120993,2.2666276200426618e-05,6.58843365649104e-05,0.24266666666666667,JOSD1,AR_high_vs_Neuroendocrine,Prostate epithelial - AR high,Neuroendocrine-like
