names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,gene_symbol,comparison,state_A,state_B
ENSG00000127081,0.5965782,-0.77076787,0.5507890549650941,0.727495758955517,0.10733844468784227,ZNF484,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000155629,0.59612286,0.020801473,0.5510931660591784,0.7278256913757457,0.029572836801752465,PIK3AP1,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000197614,0.59603614,2.3819835,0.5511511013430974,0.7278256913757457,0.01533406352683461,MFAP5,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000083454,0.59599274,0.5997097,0.5511800701081682,0.7278256913757457,0.0208105147864184,P2RX5,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000196503,0.5959494,2.4096742,0.551209039621933,0.7278256913757457,0.01533406352683461,ARL9,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000102854,0.5958193,2.3090906,0.551295952655041,0.7278484169139899,0.01533406352683461,MSLN,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000197471,0.5957759,2.4355507,0.5513249251632311,0.7278484169139899,0.01533406352683461,SPN,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000036530,0.59573257,0.07641731,0.5513538984199393,0.7278484169139899,0.03176341730558598,CYP46A1,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000167483,0.5953423,1.6595314,0.5516146914078431,0.7281365005959229,0.01533406352683461,NIBAN3,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000118961,0.5951255,0.1001376,0.5517596025886019,0.7282536509837233,0.03723986856516977,LDAH,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000132915,0.5950821,0.328534,0.5517885870688669,0.7282536509837233,0.0208105147864184,PDE6A,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000185875,0.59458345,-0.6839952,0.5521219623423688,0.7286374238411172,0.08433734939759036,THNSL1,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000166073,0.5938679,-0.18860741,0.5526004560575548,0.7291001466502531,0.047097480832420595,GPR176,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000147082,0.59339094,0.45701584,0.5529195648564463,0.7294086586283929,0.023001095290251915,CCNB3,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000205445,0.5926971,-0.6108777,0.553383884357901,0.7299648924912286,0.047097480832420595,KRTAP10-2,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000115604,0.5924586,1.6346906,0.5535435383019195,0.7301191893124092,0.017524644030668127,IL18R1,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000134532,0.59104925,-0.59969956,0.554487408317333,0.731307756875582,0.20153340635268346,SOX5,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000134256,0.590182,0.18050373,0.55506864243087,0.7319614706616144,0.023001095290251915,CD101,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000130675,0.5890979,-0.6531166,0.5557956035134279,0.7328071214506473,0.08652792990142388,MNX1,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000135541,0.5886209,-0.06238708,0.556115613549056,0.7331725383714953,0.6451259583789705,AHI1,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000214413,0.58840406,-0.34348032,0.5562611023657863,0.7333078311551433,0.050383351588170866,BBIP1,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000243811,0.5881656,-0.0014887366,0.5564211615034261,0.733462309368699,0.028477546549835708,APOBEC3D,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000162367,0.58736336,2.8467536,0.5569597069938362,0.734079271085936,0.014238773274917854,TAL1,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000198286,0.58731997,0.5499453,0.5569888247938235,0.734079271085936,0.019715224534501644,CARD11,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
ENSG00000198691,0.58727664,2.7460585,0.5570179433354057,0.734079271085936,0.014238773274917854,ABCA4,Luminal_vs_Neuroendocrine,Prostate epithelial - luminal,Neuroendocrine-like
