names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,gene_symbol,comparison,state_A,state_B
ENSG00000137135,1.1104728,1.9531251,0.266795368835436,0.4315243550774365,0.038185085354896675,ARHGEF39,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000168491,1.1097372,1.5342261,0.26711228694031497,0.431914432403916,0.05256064690026954,CCDC110,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000197299,1.1091902,4.148405,0.2673481117537181,0.43225489599802475,0.025157232704402517,BLM,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000001617,1.1082284,2.2898793,0.26776318529556575,0.43288508152971816,0.035489667565139264,SEMA3F,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000158747,1.1070403,1.2111008,0.2682765343924579,0.43363303385782714,0.06693620844564241,NBL1,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000170835,1.1065122,1.3752033,0.26850490642255775,0.433920163369322,0.062443845462713386,CEL,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000175155,1.1056257,0.8514867,0.26888854527470873,0.434417024505966,0.11904761904761904,YPEL2,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000102879,1.1054183,1.4688394,0.2689783874107853,0.43450649275700004,0.047619047619047616,CORO1A,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000071282,1.1047016,1.8647338,0.26928890970437425,0.43494061839326087,0.03638814016172507,LMCD1,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000203760,1.1041358,0.96637994,0.26953423260839693,0.4352531977145899,0.07726864330637916,CENPW,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000178171,1.1029288,1.8976022,0.27005810053953705,0.43589487335622956,0.03638814016172507,AMER3,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
ENSG00000172687,1.102759,0.6564466,0.2701318254333681,0.43597273382990803,0.2169811320754717,ZNF738,Neuroendocrine_vs_Steroidogenic,Neuroendocrine-like,Steroidogenic-like
